date,0,1,2,3,OT
2016-07-01 02:00:00,0.960894565497612,-1.0976704629116139,-1.0042666715871222,2.0307648516715444,1.6682598100420387
2016-07-01 03:00:00,-0.3699647367504613,0.6555581265969915,-0.21790148643371787,0.8269947696310656,1.5345978483948117
2016-07-01 04:00:00,-0.5795808914530569,-0.7450840479354699,-0.18770841776835434,-1.0269007901613287,0.9528138843027375
2016-07-01 05:00:00,0.9333121581149499,0.6375037115503269,0.6027682940089079,-0.4514327054015243,0.8537530013705633
2016-07-01 06:00:00,-2.731539731767083,-0.9142628539786459,-1.2611278192601496,1.4294764179317836,1.4234004948028822
2016-07-01 07:00:00,-1.275412324602453,0.4827867367927352,-0.677130229391937,-0.20764009871833908,0.9604400030250029
2016-07-01 08:00:00,0.2426529052654695,0.11277584079997993,1.7132209350098777,0.08216453866085655,1.1288853342036087
2016-07-01 09:00:00,0.8380319680355273,-0.7456196008199069,-2.069025493091404,-0.09625568943133422,1.5295574387176933
2016-07-01 10:00:00,0.8467759860298382,0.7974427743833518,1.1653888236604528,0.9198956418115737,0.6963887888434377
2016-07-01 11:00:00,-2.7230645697754357,0.9895269854822268,1.4690238023232434,0.0885999642055097,0.6410234531678213
2016-07-01 12:00:00,-0.4841043150192567,-0.8306763340434544,-0.9912597521310296,-0.0016186244282172524,0.79605504256704
2016-07-01 13:00:00,0.8603990803007032,-0.6768573041391603,-0.27341185494357273,1.0502667110401809,1.1656326607133625
2016-07-01 14:00:00,-1.0269806717383123,0.27635147095546014,0.4651852797401281,0.8078781197099844,1.097461058408576
2016-07-01 15:00:00,-0.23335258602783526,0.5317198697056628,1.4353192687324166,0.6637453863251889,0.9619545454165779
2016-07-01 16:00:00,0.4510036159309114,0.8282520589626318,1.4235399254266583,0.42728722409308373,1.3530328557260032
2016-07-01 17:00:00,0.0652862332873779,-0.26708936766799246,-0.6011161904534089,3.031002634015826,0.9623991298300656
2016-07-01 18:00:00,0.4890894963666189,0.07371231172480178,-0.18279206875171203,-1.122776547047894,1.3083175425191131
2016-07-01 19:00:00,-0.17284265796805465,-0.3069138921869603,1.2946580569193689,-0.1387034077400512,1.082316101089711
2016-07-01 20:00:00,0.5695853848614246,-0.40095331430750986,0.473655054740865,0.1541227734449666,0.9746244127055654
2016-07-01 21:00:00,0.5931576793982762,-0.8082774740470768,-1.0653205840154059,1.5813224090725146,1.553429047898362
2016-07-01 22:00:00,0.8540165088634405,-0.6987823940536626,-0.7145528150485345,-0.10549153608712282,0.7198704398638653
2016-07-01 23:00:00,0.7970944920531385,0.7400389392797772,1.0756979014513557,1.275907985046568,1.2374330367463704
2016-07-02 00:00:00,0.9851496132260452,0.4207415915300237,0.08709779385813199,-0.27318026920637606,1.0323284184297168
2016-07-02 01:00:00,-0.483060174096486,1.0666053563227522,2.404043065911573,0.4304052179164395,1.0406577135021506
2016-07-02 02:00:00,-0.42722391359771833,0.9974083934033924,0.6513979041598844,1.3838961342017293,1.9009950828761777
2016-07-02 03:00:00,0.20202151865728568,-0.18512806024862272,-0.45552277256515156,-0.44565731895228533,1.166240608657417
2016-07-02 04:00:00,1.9589878934718372,-0.6633770961822892,-0.2510739409633619,0.8174345021932805,0.6907889094046823
2016-07-02 05:00:00,0.22815940754136807,0.9117828935009141,0.2004515528257943,0.9229173870398429,0.5121440372528543
2016-07-02 06:00:00,1.6777455077718728,-0.6344276168704883,-1.4136969347246753,-0.11104315898214578,0.3517504067062085
2016-07-02 07:00:00,1.480298443905716,-0.42966242014970935,0.8403601527413349,-0.5937246280587398,1.2896615057723921
2016-07-02 08:00:00,1.4872016540686457,-0.24798025671628254,-0.3440549474993429,-0.16826721508072556,1.046378107923765
2016-07-02 09:00:00,1.4123917934968555,-0.4302340678335288,-1.2463511648511092,0.09759637480189509,1.2137495321710792
2016-07-02 10:00:00,-0.9486102215354668,-0.11772119629896138,-0.6122743770003161,0.7987955035197498,0.6572393257539205
2016-07-02 11:00:00,-1.078770002671082,-0.7207443733408246,-0.8249957453746175,-0.5181999955318548,1.1712857544706028
2016-07-02 12:00:00,-0.860723720574021,-0.7687811807737231,0.4057054545855656,0.9777188332557623,1.849517367292354
2016-07-02 13:00:00,1.118637443816636,0.0026966243080668584,0.8190466864155064,0.4695558555078495,1.0132188229763552
2016-07-02 14:00:00,-0.2764014313241459,0.03169437421147092,0.4647350114701207,0.4034523089613023,1.029702943921254
2016-07-02 15:00:00,-0.6012700247400716,-0.20719657059686053,0.8250891657904295,1.0249598184182218,0.7202063001656414
2016-07-02 16:00:00,-0.4172235019331831,-1.1310498042539534,0.5150996310799882,1.337341739249249,2.107717653016907
2016-07-02 17:00:00,0.47834375946041613,-0.8981178940656355,-0.5775968680253359,-0.01915458513041146,1.3465564703580937
2016-07-02 18:00:00,-0.6965338872807625,0.6059008461212791,-0.5104422735123119,0.3340557022530643,1.4928127682614503
2016-07-02 19:00:00,-0.5007385663094972,0.20004554047851025,1.4809030087318285,0.09646988060280932,0.9979268463340716
2016-07-02 20:00:00,-0.3043125574279548,0.46844538948001163,1.3850913409249754,-0.17735050762006285,1.297573776137253
2016-07-02 21:00:00,0.9175907630042492,-0.7535435726655918,-1.4841752847634142,-0.6610496014758028,1.3498625478849708
2016-07-02 22:00:00,-1.6588398123078198,-0.5237736152787591,-1.2657098369715938,0.27415169587559807,1.0893008849971773
2016-07-02 23:00:00,0.008874728806261662,-0.20243158401091252,-1.0864560407633526,0.24689031236803943,1.123757847858427
2016-07-03 00:00:00,-0.35712898317558134,0.31614438735446837,-0.36153845525599254,0.057047177690979806,1.0414405661247308
2016-07-03 01:00:00,0.6078672357869883,-0.5094184697384101,0.23969117136108642,0.2071999389290312,0.7991258362512845
