date,0,1,OT
2016-07-01 02:00:00,1.145033004270276,-1.480779879879972,-0.5180234515278714
2016-07-01 03:00:00,-0.18569823069694696,-1.3507560050975207,3.116715833832233
2016-07-01 04:00:00,-0.5364764365688393,-0.8760881381242047,3.691775280456484
2016-07-01 05:00:00,1.2724975765994495,0.21950026961515653,2.800725091885445
2016-07-01 06:00:00,0.8412370598144575,1.0404900699850155,3.317450962769336
2016-07-01 07:00:00,-1.0128039140212997,-0.37148721850201033,2.671950581765304
2016-07-01 08:00:00,1.0983814606106073,0.693901122133505,2.33758229321809
2016-07-01 09:00:00,-2.5752928378221425,0.16825734174786305,0.17011161036010514
2016-07-01 10:00:00,0.14564354887808434,0.2147951822457792,1.471518037857728
2016-07-01 11:00:00,-0.11440987757992402,0.3845912153643538,2.0638920547149446
2016-07-01 12:00:00,-1.4523309575492882,-0.8298438134954857,2.219329166223555
2016-07-01 13:00:00,-0.4937577379651407,-0.8092641182046129,3.090840625103464
2016-07-01 14:00:00,-0.34728923910632103,-1.0027666824398387,3.924115683299216
2016-07-01 15:00:00,-2.117636059695266,-2.0162371717614778,5.8034129752718995
2016-07-01 16:00:00,0.17471183534297327,-1.3425879705328878,6.889072704519006
2016-07-01 17:00:00,-0.24123637362668904,-0.9222591713053856,6.363921511395943
2016-07-01 18:00:00,0.9254689572342542,0.3973346685754372,4.2855274478361
2016-07-01 19:00:00,-0.9138256932357501,-0.42918806327337483,3.158172453298479
2016-07-01 20:00:00,0.2524036418281311,-0.3467347412019073,2.52081540124239
2016-07-01 21:00:00,0.33461434731446627,-0.07849090690038166,2.0380270864966534
2016-07-01 22:00:00,-1.4552668671490865,-0.9137064228487621,1.909811863180801
2016-07-01 23:00:00,-0.19302168835943956,-1.1843162709321868,3.347427029908885
2016-07-02 00:00:00,-0.2795471309954532,-1.337777360107749,5.025488278036773
2016-07-02 01:00:00,0.9492992134858832,-0.30117088529248914,3.7656972847200127
2016-07-02 02:00:00,-0.5298639453913441,-0.6222354756110701,3.0592585405237576
2016-07-02 03:00:00,0.9237564987390997,0.32430409042206565,2.8163432163077298
2016-07-02 04:00:00,0.4292969877910552,0.555975674819864,2.717939817016635
2016-07-02 05:00:00,0.05188545589254182,0.3982289007997211,2.8094617895165315
2016-07-02 06:00:00,-0.008758506652984492,0.31340355704489953,2.5290790761463664
2016-07-02 07:00:00,-1.7018992385578042,-0.39216817988443636,1.1879188591596725
2016-07-02 08:00:00,0.17313475116945656,0.1790929339138007,1.4018066898597779
2016-07-02 09:00:00,-1.2002664076016718,-1.2064813744908023,2.6183280459170875
2016-07-02 10:00:00,-0.43755907435547897,-1.0263778695290988,3.3788978827870406
2016-07-02 11:00:00,-1.7197806605281671,-1.4159553001056837,3.9705292132319014
2016-07-02 12:00:00,-0.37108309638455883,-1.361817596505937,5.214827695564512
2016-07-02 13:00:00,0.3526048889901621,-0.4176001523901678,4.003601240789584
2016-07-02 14:00:00,1.568396730376404,0.5093012302144387,2.3096813094616575
2016-07-02 15:00:00,-0.9333420354655371,-0.6580407381300345,2.2757600707339485
2016-07-02 16:00:00,-0.5301446689506168,-1.093080728845866,3.3730951638030096
