date,0,1,OT
2016-07-01 02:00:00,-0.4075379192015719,-0.33612915741473703,0.9205079409053091
2016-07-01 03:00:00,0.6560624567117137,0.2017950417150205,0.9083905145992431
2016-07-01 04:00:00,-0.600334950773396,-0.6140880492324444,1.5907489146607137
2016-07-01 05:00:00,-1.318435288620903,-1.0315248457686357,1.2613612611535094
2016-07-01 06:00:00,-0.5378776713134,-0.6110745746444044,1.14244814624043
2016-07-01 07:00:00,-0.4419558980509507,-0.45289698665480876,1.3276970833238235
2016-07-01 08:00:00,0.8701483059785712,0.7682804353725011,0.9063499840318654
2016-07-01 09:00:00,0.9254839059197449,0.9015107870688163,1.8515613395083275
2016-07-01 10:00:00,0.7885441661228725,0.7199814480909859,0.9215305008696759
2016-07-01 11:00:00,-1.3362822497984166,-1.0607871019077284,1.600318919741267
2016-07-01 12:00:00,-0.014043585628028312,0.25732439247006644,1.0641942703387095
2016-07-01 13:00:00,-0.7270593057734768,-0.7306795812134731,1.4655657849072432
2016-07-01 14:00:00,-0.3492699843422816,-0.08919917787124365,0.9564055593723447
2016-07-01 15:00:00,-0.5377257738255358,-0.5342569144023126,1.0973992384952402
2016-07-01 16:00:00,0.38187131833533444,0.1076094005178741,0.9052656174443116
2016-07-01 17:00:00,-0.05029582439848392,0.32989024379030957,1.2329096459825948
2016-07-01 18:00:00,0.7593287434241257,0.9136358447140592,1.2944564692555327
2016-07-01 19:00:00,-0.18518771597809502,0.08657965463198475,0.9978273838139509
2016-07-01 20:00:00,-0.8013683960145076,-0.7525880713342303,1.0661375945146503
2016-07-01 21:00:00,-0.26363974931421613,-0.12696118226421188,0.5807011554488781
2016-07-01 22:00:00,1.7559331028890282,1.3021926352641877,1.434933596533422
2016-07-01 23:00:00,-0.2389650340876938,-0.48877270006542123,0.9567476979764193
2016-07-02 00:00:00,1.5830284007769346,1.0240800155260834,0.9465946694619835
2016-07-02 01:00:00,-0.6528060831706369,-0.18572604977734442,0.7059422791660179
2016-07-02 02:00:00,-0.16949213072520625,-0.17840772561791773,0.8602306524803482
2016-07-02 03:00:00,-0.1883227847127347,-0.15181102929261545,0.5952466344855231
2016-07-02 04:00:00,-1.1363030206263038,-0.9728978035674687,1.518640013683454
2016-07-02 05:00:00,0.3829426129172368,0.1460015482421046,0.8052594360474761
2016-07-02 06:00:00,0.7206947910409508,1.0911252737332506,1.8817036646140022
2016-07-02 07:00:00,0.8277281151252583,0.7042569359829138,0.938941674466307
2016-07-02 08:00:00,0.28086530469906934,0.6468061525472093,1.5688585883759656
2016-07-02 09:00:00,-0.1305593438513159,-0.3527764569989803,0.9308895335641049
2016-07-02 10:00:00,-1.1862572546191414,-1.0460015471762896,1.8157823566272842
2016-07-02 11:00:00,0.6330608821937781,0.7393552765324534,1.7054035263025267
2016-07-02 12:00:00,-0.11172619277692607,0.08374542454421094,1.5216310044378694
2016-07-02 13:00:00,0.8656929108239038,0.7717689853183832,1.1349051065409368
2016-07-02 14:00:00,-1.7567243324596764,-0.9651487047612941,0.9042614343760138
2016-07-02 15:00:00,-0.5089616669629451,-0.613972306696668,1.2610482852740346
2016-07-02 16:00:00,1.2525657466771256,1.1488741193573249,1.8800386395461983
2016-07-02 17:00:00,0.32172299855068176,0.33196243188670976,1.2527232449773962
2016-07-02 18:00:00,-1.229327187319,-1.1232598548768629,1.749941587658113
2016-07-02 19:00:00,0.9987626490674177,0.8357801167587412,1.3335557977727681
2016-07-02 20:00:00,1.7739126081209184,1.031515551510942,0.5819950355215517
2016-07-02 21:00:00,0.5029683468333528,0.7713470554750925,1.631400755384556
